customer_id,first_name,last_name,email,phone,country,state,city,postal_code,customer_segment,registration_date,last_purchase_date,is_active
9017,Anna,Santos,pnelson@example.com,900.719.2015x5346,Belize,Iowa,Rodriguezfurt,18523,Standard,2022-10-12,2023-01-31,1
9018,Randy,Thompson,ogarza@example.net,001-722-474-4207x283,Congo,Georgia,North April,90794,Budget,2022-05-23,2024-04-25,1
9019,Kelly,Cochran,brookehoffman@example.org,6327962375,Pakistan,Delaware,Port Kyle,69555,Budget,2022-03-28,2023-11-08,1
9020,Jason,Holt,richardlowe@example.com,+1-308-798-4843x42873,Haiti,New Jersey,Port Lucasport,84620,Budget,2022-09-23,2025-08-26,1
9021,Daniel,Young,tylerleblanc@example.org,001-477-552-4759x251,Romania,Idaho,Kimberg,67374,Standard,2022-07-13,2025-11-23,1
9022,Cheryl,Moreno,michael62@example.org,560.859.2331,Niue,Indiana,South Justin,72352,Standard,2022-06-30,2023-01-01,0
9023,Brooke,Mitchell,atkinsbrenda@example.net,+1-617-739-3117,Equatorial Guinea,New Hampshire,North Frank,42208,Budget,2022-02-20,2023-12-06,1
9024,Gina,Hill,cpineda@example.org,+1-771-725-1053x45397,Serbia,Georgia,Jasonmouth,20528,Premium,2022-08-07,2025-11-23,0
9025,Ronald,Patterson,cody21@example.com,985-521-7512x37390,Bahrain,Delaware,Carterton,21587,Standard,2023-03-14,2023-11-28,1
9026,Ricky,Johnson,acastro@example.com,001-424-327-3275x1732,France,Nevada,Port Kimberly,75452,Budget,2023-06-29,2023-11-22,1
9027,Morgan,Blake,caleblopez@example.com,+1-798-912-7871x894,Dominica,Missouri,Port Ashleyfurt,46532,Standard,2022-05-24,2024-02-18,1
9028,Rhonda,Jordan,samanthamunoz@example.org,2347413413,Albania,Alaska,Winterston,70062,Budget,2023-11-13,2024-08-28,1
9029,Jeffrey,Bell,curtis84@example.net,210.885.5159x24786,Gambia,Texas,Whitehaven,25147,Standard,2022-11-28,2025-10-07,1
9030,Michael,Lowery,kburke@example.net,(566)460-3063x9906,Montserrat,Ohio,Lake Jessica,11912,Premium,2023-06-24,2025-04-25,0
9031,Lauren,Alexander,nguyencarrie@example.net,001-919-684-0365x74379,Azerbaijan,Rhode Island,Rodriguezchester,63478,Budget,2023-03-05,2024-09-15,0
9032,Steven,Calhoun,lowerydavid@example.org,001-496-888-5292x204,Palau,Minnesota,New Charles,98232,Standard,2024-04-02,2025-04-09,0
9033,Emily,Harper,marywright@example.net,712.402.0886x8789,Papua New Guinea,Iowa,Williamsburgh,26421,Budget,2023-05-25,2025-05-22,1
9034,Brandy,Schmitt,michaeldavis@example.com,(992)206-3361x99263,Lesotho,Michigan,West Jennifer,56501,Premium,2022-03-30,2024-06-14,1
9035,Jennifer,Wolfe,zcontreras@example.org,001-777-669-8488x651,Maldives,Oklahoma,Travisport,47494,Budget,2022-03-22,2022-08-03,0
9036,Sara,Rodriguez,tharrington@example.com,956.931.1033,Guinea,Rhode Island,Williamchester,36469,Standard,2023-02-26,2023-07-16,1
9037,Amber,Nelson,robertlopez@example.com,001-685-535-5227x80815,Haiti,Oklahoma,Darrenchester,79812,Budget,2022-01-21,2024-07-14,1
9038,Edward,Arias,harrismegan@example.net,+1-436-849-5186,Puerto Rico,North Dakota,Lisaberg,90114,Premium,2022-03-29,2024-07-07,1
9039,Jeffrey,Ford,stephensamber@example.org,863.686.1615,Ghana,Delaware,Sanchezborough,48381,Budget,2023-11-06,2025-11-28,1
9040,Robert,Snow,wardjohn@example.org,584.671.0873x3171,Montserrat,New Mexico,West Noah,87802,Premium,2023-01-07,2024-12-01,1
9041,Kathy,Marquez,hicksdebbie@example.com,(261)747-6344x97666,Uruguay,Arizona,West Wendytown,40641,Premium,2024-07-22,2025-02-16,1
9042,Vicki,Rice,charlescourtney@example.com,(592)230-9946x98458,South Georgia and the South Sandwich Islands,Massachusetts,East Dana,07144,Standard,2022-05-03,2024-11-25,1
9043,Max,Cox,brightamanda@example.com,+1-214-253-1214x244,Togo,Georgia,Brownmouth,01788,Premium,2022-07-25,2025-08-04,1
9044,Tammy,Allen,jason66@example.net,+1-826-281-0358,Montserrat,Pennsylvania,South Chelsey,98720,Budget,2024-04-13,2024-05-25,1
9045,Mary,Keith,justin61@example.net,(898)622-6649x56721,Peru,Louisiana,South Danielleside,54517,Budget,2024-09-13,2025-01-21,1
9046,Diane,Duncan,williamslisa@example.net,001-611-815-8665x998,Malta,Wyoming,Philiphaven,39767,Premium,2022-11-23,2023-05-29,1
9047,Kristine,Harris,kevinwagner@example.com,522-505-1113,British Virgin Islands,Pennsylvania,Smithtown,97210,Standard,2024-09-04,2025-09-21,1
9048,Olivia,Christensen,sjenkins@example.com,340.857.0225x6477,Kuwait,Pennsylvania,New Wandastad,04318,Premium,2022-04-25,2025-12-20,1
9049,Michaela,Parker,solislindsay@example.com,850-202-9981,Czech Republic,Mississippi,Whiteview,73445,Budget,2024-10-06,2025-03-05,0
9050,Wesley,Russell,kimberly13@example.com,001-747-625-0002,Saint Vincent and the Grenadines,Louisiana,Schultzborough,43140,Budget,2024-03-18,2024-05-18,0
9051,Christopher,Clark,jrivera@example.com,(346)370-4548,Eritrea,Arkansas,Josephville,02460,Standard,2023-04-24,2025-05-31,1
9052,Nicholas,Huerta,xhill@example.org,+1-270-544-8444x55492,Samoa,Wisconsin,South Gregoryland,79741,Premium,2022-02-11,2025-07-22,1
9053,Marcus,Becker,ericahernandez@example.com,381.770.7655,Guyana,Rhode Island,North Jonathanside,82612,Standard,2024-02-06,2025-02-19,1
9054,Lacey,Morris,emilyjenkins@example.net,434.949.1968,Chad,Wisconsin,Gomezfort,30048,Premium,2024-12-22,2025-02-14,1
9055,Nathaniel,Holmes,edwardweber@example.org,(658)449-1789x890,Chad,Arizona,New Karenside,06519,Budget,2023-11-04,2024-11-08,1
9056,Jonathan,Dawson,tiffany77@example.org,949.488.0661,Bhutan,Florida,Williamstown,09548,Budget,2022-04-04,2022-12-24,1
9057,Matthew,Bond,jared08@example.com,+1-575-763-0794x435,Uruguay,Montana,Port Jonathanmouth,80405,Premium,2023-12-26,2025-12-20,1
9058,Angela,Alvarez,garciagavin@example.com,001-928-474-0607,Japan,Pennsylvania,Masonland,33508,Premium,2024-04-17,2025-07-31,0
9059,John,Erickson,smithjustin@example.net,(730)241-9057,Portugal,Mississippi,Port Mariashire,74216,Budget,2024-09-30,2024-10-26,1
9060,William,Carter,omoss@example.com,790-886-3281,Senegal,Alabama,South Kevin,23739,Budget,2023-10-22,2023-11-26,1
9061,Gabriella,Smith,maryclark@example.net,469-239-5988,Turks and Caicos Islands,Iowa,North April,17518,Premium,2023-03-18,2023-12-09,1
9062,Kristy,Roberts,marybautista@example.org,001-350-618-5390,Malawi,Michigan,Wolfeton,28795,Budget,2023-05-08,2025-04-21,1
9063,Alexis,Bailey,jacksonvincent@example.org,001-923-371-6269x15361,Montenegro,North Dakota,Aprilburgh,01090,Budget,2024-05-19,2025-05-09,1
9064,Sarah,Chung,schmidtlatasha@example.org,(260)366-5815x93760,Papua New Guinea,Washington,Garystad,67515,Premium,2024-10-11,2025-04-04,0
9065,Shawn,Moore,michael44@example.net,001-650-358-1014x0044,Romania,Kansas,Hughesview,24700,Standard,2024-10-28,2025-02-17,1
9066,Jon,Huang,weberdebra@example.com,(396)352-7624x5011,Guadeloupe,Oklahoma,Fletcherton,85656,Budget,2023-08-22,2024-02-29,1
9067,Caleb,Gray,karensmith@example.net,722-860-7451,Liberia,Utah,North Nathaniel,39011,Budget,2023-01-28,2023-03-28,0
9068,Dean,Flores,burkestacy@example.com,2474193080,Rwanda,Alabama,Bradyland,99838,Budget,2024-05-24,2024-07-06,0
9069,Linda,Kelly,sfranklin@example.net,723.494.4613,Nauru,New York,Michaelmouth,32726,Budget,2022-05-10,2026-01-03,1
9070,Richard,Francis,hernandezstephanie@example.net,+1-725-780-1344x3360,Barbados,Kentucky,North Davidside,94902,Premium,2023-03-08,2024-03-16,1
9071,Dawn,Nash,tiffanymoore@example.com,(379)308-0300,Bermuda,Virginia,Ortizland,67440,Premium,2023-12-13,2025-07-28,1
9072,Olivia,Carlson,ginahubbard@example.org,001-651-563-5401x8435,Moldova,North Dakota,Davidside,95059,Standard,2022-04-13,2024-04-22,1
9073,Daniel,Rocha,georgeobrien@example.com,001-561-204-5796x88578,Georgia,Tennessee,Andrewborough,14292,Standard,2023-09-28,2025-07-11,0
9074,Donald,Ortiz,campbellchristopher@example.com,5097197392,Uganda,Maine,East Shawnville,61065,Standard,2024-10-16,2025-08-24,1
9075,Kimberly,Ibarra,jennifer38@example.com,782-208-4025x379,Cape Verde,Rhode Island,Weeksfort,23015,Standard,2023-10-01,2023-11-17,1
9076,Kaitlyn,Williams,qclark@example.net,(371)810-7331x945,Armenia,Oregon,Benjaminburgh,49846,Premium,2022-07-14,2022-09-26,0
9077,Michelle,Lee,hartmartin@example.org,509-212-8331,Myanmar,Alabama,North Jill,84826,Premium,2022-12-27,2025-03-04,0
9078,Stephanie,Reynolds,sheppardkevin@example.com,7364260279,Sweden,Oregon,Stricklandshire,88276,Standard,2024-11-24,2025-07-22,1
9079,Sheila,Roberts,clarkealexa@example.com,(547)677-2128,New Zealand,Louisiana,West Ryan,78388,Budget,2022-07-08,2024-12-21,1
9080,Kevin,Murphy,christopher37@example.com,957-772-8427,Guatemala,Arizona,Jenniferville,09279,Standard,2022-12-05,2024-09-01,1
9081,Kelli,Cardenas,pmay@example.org,+1-789-603-4156x4633,Vanuatu,Pennsylvania,Port Paulfurt,30526,Budget,2022-04-24,2022-08-06,1
9082,Melissa,Huffman,zwood@example.net,001-640-431-9816x7668,Peru,Kentucky,West Devinside,49202,Budget,2023-05-02,2025-04-07,0
9083,Susan,Morris,rogersmichelle@example.org,(983)823-1043,Moldova,Virginia,Lynnland,33481,Budget,2022-11-14,2025-03-29,0
9084,Connie,Lee,smithkaren@example.com,292.556.2923x19830,Seychelles,Massachusetts,Sanchezborough,79047,Standard,2023-09-17,2025-11-14,1
9085,Michael,Carroll,efoley@example.net,+1-634-348-6356,United States of America,Michigan,Angelatown,40947,Premium,2023-05-17,2025-06-05,1
9086,Jacob,Wolf,clarkshannon@example.com,001-298-494-5987x7752,Bangladesh,Iowa,Murphyton,61298,Standard,2022-05-12,2024-06-18,1
9087,Benjamin,Rosales,along@example.org,643.676.7446,Korea,Minnesota,South Hectorstad,71955,Standard,2022-05-11,2024-09-01,1
9088,Christina,Cunningham,johnhernandez@example.org,+1-816-604-2542x50109,Israel,Oregon,Lake Oliviamouth,48099,Premium,2024-02-19,2025-05-26,1
9089,Elizabeth,Cross,zbrady@example.com,+1-255-502-6310x3779,Italy,Nevada,Rebeccaburgh,03292,Premium,2024-06-01,2025-10-09,1
9090,Deborah,Smith,christopherparker@example.com,001-326-772-6676x4648,Mayotte,Ohio,Gutierreztown,74664,Standard,2023-01-23,2025-05-29,1
9091,Mark,Gutierrez,dcampbell@example.net,272.310.7385x76236,Burundi,Ohio,Castilloborough,81268,Premium,2024-01-20,2024-10-27,1
9092,Susan,Russell,thomas10@example.net,214-254-3840x4120,Libyan Arab Jamahiriya,Kentucky,Aguirretown,39660,Standard,2024-10-16,2025-02-16,1
9093,Steven,Parks,joseph15@example.net,+1-815-297-9761,Brazil,Nevada,West Derek,22611,Budget,2023-02-24,2025-07-19,1
9094,Ethan,Garcia,vanessa79@example.org,(929)250-7537,Lesotho,Connecticut,South Kimberly,89277,Premium,2022-06-25,2025-09-24,1
9095,Tonya,Mitchell,wilsonjennifer@example.net,461-998-1663x6193,Angola,Maine,Port Allisontown,27680,Standard,2023-04-17,2024-06-07,1
9096,Margaret,Mora,hursttroy@example.com,997-541-5181x59411,Gibraltar,Georgia,New Marciamouth,25635,Standard,2024-01-31,2025-05-26,1
9097,Megan,Frank,kellydavid@example.com,8688647048,Argentina,Arkansas,Josetown,58645,Standard,2023-09-22,2025-07-24,1
9098,Pamela,Allison,hchavez@example.com,+1-814-927-5139x50911,Portugal,Maine,South Albert,40009,Premium,2022-04-08,2023-05-16,1
9099,Daniel,Price,ymclaughlin@example.net,703-493-5295x92602,Belarus,Virginia,Dayview,28978,Budget,2024-11-06,2025-09-24,1
9100,Crystal,Ferguson,elizabeth97@example.org,991-840-6939x8922,Cayman Islands,Maryland,New Gabrielaville,26547,Premium,2022-07-21,2024-08-26,1
9101,Brian,Mitchell,tammie90@example.net,(626)914-8791,Haiti,New Jersey,Crystalshire,04351,Premium,2023-10-22,2024-01-10,0
9102,Alexander,Booth,jburch@example.org,(371)586-6454,Afghanistan,New York,New Brianna,46559,Premium,2024-05-17,2025-11-23,1
9103,Heather,King,ojohnson@example.net,561-569-6473x28967,Kyrgyz Republic,Virginia,New Victorborough,69131,Standard,2023-02-20,2024-09-05,1
9104,Kathryn,Taylor,idaniels@example.com,+1-818-218-7935x4886,Palestinian Territory,Texas,Grossville,41561,Budget,2024-11-24,2026-01-10,1
9105,Isaiah,Carpenter,vazqueznicholas@example.org,327.333.9754x25253,Ghana,Connecticut,New Ryanside,90111,Premium,2023-01-07,2025-07-05,0
9106,Todd,Frye,douglassanchez@example.net,362.299.5089x3955,Belarus,South Carolina,Pughbury,96930,Standard,2023-10-05,2024-06-25,1
9107,Jacqueline,Francis,qbanks@example.net,+1-945-987-8675,Ireland,Indiana,South Stacymouth,36857,Standard,2023-09-18,2024-12-31,1
9108,Scott,Jordan,kelleythomas@example.net,001-578-537-5936x81668,Lesotho,Maryland,New Johnhaven,16657,Premium,2024-04-16,2025-07-04,1
9109,Danny,Foster,justinpatton@example.net,(902)295-2382x3249,Guyana,Arkansas,Mccarthyport,66222,Standard,2024-09-29,2025-03-10,1
9110,Victor,White,usims@example.net,224-301-4102x732,Moldova,Montana,Martinezfurt,42890,Budget,2022-06-08,2024-10-23,1
9111,Joseph,Baird,vwalker@example.com,859.630.5027x3386,Nauru,New Jersey,Blakefurt,61082,Standard,2022-12-16,2024-10-07,1
9112,Megan,Pitts,valentineandrew@example.org,750-710-5014x4310,American Samoa,Idaho,Kellyberg,02307,Budget,2024-03-23,2025-11-16,1
9113,Marcus,Walker,meyeramy@example.net,(476)521-9562x35322,Western Sahara,Arkansas,Martinezfort,12925,Budget,2024-04-25,2025-09-23,1
9114,Samantha,Henry,zacharyray@example.org,712.338.8956,Peru,Nebraska,New Davidmouth,67738,Budget,2022-06-14,2025-02-25,1
9115,Julie,Williams,bking@example.org,+1-951-399-1546x836,Turkey,Kansas,Nicholasberg,75674,Premium,2023-11-02,2025-04-27,1
9116,Juan,Hayes,christinarush@example.org,001-652-260-3439x38973,Botswana,Idaho,Joneston,69592,Standard,2024-05-12,2025-03-28,1
9117,Debra,Cross,vasquezjoshua@example.com,300-956-2428x4837,Slovenia,Utah,Michaelfurt,92646,Budget,2022-07-07,2023-08-11,1
9118,James,Case,fwillis@example.com,(955)966-3461x44762,Czech Republic,Idaho,Jenniferport,94996,Premium,2023-08-03,2025-12-13,0
9119,Casey,George,melaniewatkins@example.org,001-593-439-3151,Saint Martin,Kansas,East Tommyfurt,99849,Standard,2022-02-08,2022-07-23,1
9120,Alison,Porter,ronaldtaylor@example.com,661.563.7802x741,Spain,Minnesota,Brownshire,44112,Premium,2024-12-23,2025-08-27,1
9121,Frank,White,cuevasgregory@example.org,928-974-4341,Spain,Florida,West Gary,89447,Standard,2024-04-16,2024-06-23,1
9122,Angela,Wolf,julie81@example.org,625.674.8660,Chile,Texas,Juliaberg,42867,Budget,2024-12-19,2025-12-19,1
9123,Robin,Johnson,lewisjoshua@example.net,001-449-349-0700x041,Ethiopia,Massachusetts,Mcclurehaven,43627,Premium,2025-01-16,2026-01-13,0
9124,Audrey,Walker,deannagraham@example.net,001-213-958-0430x19071,New Caledonia,Oregon,Lake Donnachester,37311,Standard,2023-12-22,2024-03-05,1
9125,Andrew,Williams,cramirez@example.com,(771)472-8388x771,Bosnia and Herzegovina,Georgia,East Elizabeth,60553,Premium,2023-05-10,2025-11-01,0
9126,Teresa,Russell,amay@example.org,(968)566-0842,United Kingdom,New York,New Davidburgh,59103,Budget,2024-01-07,2025-05-25,0
9127,James,Wilson,jamesroberts@example.org,921-359-6252x71952,Saudi Arabia,Minnesota,North Stevenhaven,50547,Budget,2023-10-19,2025-04-08,1
9128,Carolyn,Pearson,diazstephen@example.org,001-624-575-7817,French Southern Territories,Maryland,Lake Amanda,06454,Premium,2024-07-18,2024-08-06,1
9129,Robert,Smith,paulamccullough@example.com,001-977-293-0068x55404,Niger,Alaska,Toddbury,59193,Premium,2022-12-04,2023-02-04,1
9130,Heather,Jenkins,nathan20@example.com,+1-600-657-3476,Myanmar,Utah,Snyderside,19006,Budget,2023-06-11,2024-05-24,1
9131,Brandon,Brock,jcrawford@example.net,+1-481-992-4767x1220,Cayman Islands,Utah,South Shawntown,67208,Standard,2024-12-24,2025-04-17,1
9132,Cody,Adams,robertsdavid@example.com,+1-776-413-9594x08072,Ecuador,Michigan,South Kayla,00952,Premium,2022-06-17,2025-05-24,1
9133,Kevin,Cantu,patriciawilson@example.org,+1-273-411-2513x2070,Papua New Guinea,California,South Garystad,89555,Standard,2024-02-16,2025-07-18,0
9134,Laura,Clark,nicholasgarrison@example.com,594.927.5370x420,Cook Islands,Utah,Copelandside,79725,Premium,2022-10-25,2023-03-18,1
9135,Miranda,Carroll,wisejesse@example.org,+1-877-982-6895x135,Sierra Leone,New Mexico,Davidfort,34193,Budget,2023-08-17,2025-01-12,0
9136,Madeline,Tyler,melissalozano@example.org,001-556-780-0112x952,Germany,Massachusetts,Owensfurt,06969,Budget,2024-05-09,2025-02-23,0
9137,William,Gutierrez,hzavala@example.com,2492395717,Reunion,Arkansas,North William,19212,Premium,2024-01-18,2025-10-14,0
9138,Amy,Lawrence,gcollier@example.net,640-805-0380,Canada,Oregon,Lake Sharon,47867,Premium,2022-12-20,2026-01-06,1
9139,Elizabeth,Scott,megan19@example.com,576-858-9248,Dominica,New Hampshire,Timothyport,11250,Premium,2022-06-16,2024-09-02,1
9140,Christopher,James,bellerik@example.org,641.416.2522,Germany,Mississippi,Martinezborough,78512,Budget,2022-12-19,2023-06-06,1
9141,Jeffrey,Munoz,russelldanielle@example.org,265-349-3724x7023,Northern Mariana Islands,Alaska,South Elizabeth,19072,Standard,2022-08-12,2024-03-14,1
9142,Ann,Ellis,westchristopher@example.com,497-352-5209,Spain,West Virginia,East Jackson,05853,Standard,2024-09-08,2025-06-22,1
9143,Ruth,Ibarra,nelsonsarah@example.org,452.702.1676x2163,Tanzania,Alabama,South Patrickberg,41115,Budget,2024-03-27,2025-11-05,0
9144,Adam,Peterson,edward84@example.com,(503)739-6715,Niger,Minnesota,Leblancberg,85016,Budget,2022-01-31,2022-08-16,1
9145,Keith,Calhoun,sarahbenson@example.org,(591)490-0992,Brunei Darussalam,South Carolina,West Anna,02285,Standard,2023-10-20,2025-08-01,0
9146,Catherine,Hale,armstrongkayla@example.com,(650)593-7941x684,Ghana,Oregon,East Diana,41314,Standard,2023-05-26,2023-12-24,1
9147,Matthew,Galvan,johnstonlaurie@example.com,811-514-2201x78931,Sao Tome and Principe,Arizona,Lake Jeremyport,52087,Standard,2024-12-03,2025-04-05,0
9148,Morgan,Jones,moorewilliam@example.net,+1-816-843-1859x22081,Lao People's Democratic Republic,New Mexico,Joycebury,13134,Budget,2024-04-05,2024-12-14,1
9149,Karen,Yates,maciaschristina@example.com,+1-393-493-6635,Qatar,Utah,South Deborahland,54204,Standard,2025-01-04,2025-10-09,0
9150,Michelle,Young,jonathan25@example.com,546-916-1032,Palau,Washington,North Jordan,21167,Premium,2024-07-14,2025-06-03,0
9151,John,Johnston,spencerjames@example.org,(863)849-1238x472,Western Sahara,Vermont,Lake Amandastad,50649,Budget,2023-04-24,2024-10-27,1
9152,Melissa,Lopez,randolphlinda@example.org,(487)352-3866x80381,Iceland,Tennessee,Kleinmouth,42763,Premium,2023-05-03,2023-06-17,1
9153,Ronald,Mccoy,williamscassidy@example.org,989-530-2374x68012,French Southern Territories,Texas,Lisashire,78269,Premium,2022-04-04,2025-04-04,0
9154,Ryan,Todd,rnelson@example.org,9292914889,Portugal,Nevada,Smithfurt,40171,Budget,2024-06-18,2025-05-20,1
9155,Jennifer,Jennings,xwebster@example.com,001-333-665-1831x779,Cape Verde,Minnesota,Hoganview,12450,Premium,2024-12-29,2025-10-21,1
9156,Jennifer,Baker,mooregary@example.org,397.964.8054,Fiji,Washington,Daviston,04988,Premium,2024-04-16,2025-03-22,1
9157,Juan,Soto,daniel29@example.org,(652)292-9598x29469,Equatorial Guinea,Connecticut,New Roseborough,88460,Budget,2022-09-03,2024-09-07,1
9158,Ronald,Trevino,shouse@example.com,+1-234-513-2618,Guernsey,Alabama,Charlesstad,40621,Standard,2022-12-01,2023-12-26,1
9159,Marie,Davis,diana46@example.org,273.534.4406x4457,Burundi,Massachusetts,North George,29124,Premium,2022-01-24,2025-12-20,0
9160,Raymond,Brown,brookepayne@example.net,920.606.4416,Poland,Wisconsin,Port Elizabeth,13999,Budget,2023-05-03,2025-01-17,1
9161,Bryan,Stephens,stephanie44@example.com,001-306-915-1488x6314,Tunisia,Kentucky,Robertsburgh,42242,Premium,2022-03-21,2022-06-16,1
9162,Samantha,Alvarez,miguelyoung@example.com,374.540.2770x1341,Cambodia,Pennsylvania,Jeffreyfort,34545,Budget,2022-05-25,2025-12-17,0
9163,Erik,Morris,ramirezmichael@example.org,901.685.3921x085,Cambodia,Virginia,Gutierrezbury,41415,Premium,2024-10-28,2025-09-24,1
9164,Christopher,Brandt,mannvalerie@example.net,8982735980,New Zealand,South Dakota,South Laurabury,47096,Standard,2024-03-06,2024-09-03,1
9165,Robert,Cervantes,danielking@example.com,+1-202-805-9695x329,Sri Lanka,Delaware,Rebeccaport,61473,Budget,2022-06-13,2024-09-02,1
9166,Curtis,Cameron,richardsmith@example.org,298-330-0846x05223,Jamaica,Colorado,Jacksonfurt,69392,Budget,2024-09-05,2025-08-01,1
9167,Micheal,Thompson,sheltonkenneth@example.org,(742)533-6099x9399,Guinea,Kentucky,West Nancy,24020,Premium,2024-10-24,2025-06-22,1
9168,Janice,Flores,tonya63@example.net,(752)799-3694,Tokelau,Delaware,Marshallfurt,21596,Standard,2024-06-05,2025-05-02,0
9169,Cindy,Williams,henrywagner@example.net,(767)597-8010,Wallis and Futuna,Minnesota,East Cindyfort,10243,Standard,2022-07-27,2025-04-10,1
9170,Erin,Cook,lindseydebra@example.org,001-495-800-1818x276,Fiji,Louisiana,North Tanyafort,44308,Budget,2023-12-23,2025-08-19,1
9171,Richard,Zavala,ernest23@example.com,001-715-728-3253,Montenegro,Maryland,Maxwellhaven,03354,Premium,2022-05-14,2025-10-06,0
9172,Aaron,Freeman,wardchristopher@example.org,(427)987-5008x77385,Slovenia,Delaware,Robertborough,63546,Budget,2022-02-26,2024-06-28,1
9173,Kathleen,Burton,thomasjeremy@example.com,7787355029,Korea,Connecticut,Lake Kerri,24011,Budget,2024-12-11,2025-06-09,1
9174,Tim,Richardson,tjohnson@example.com,+1-262-584-5998,Eritrea,North Dakota,Allisonside,27259,Premium,2024-02-28,2025-01-23,1
9175,William,Liu,mmiller@example.org,589.830.9248,Sao Tome and Principe,North Carolina,Port Brian,68503,Premium,2024-04-18,2024-10-28,1
9176,Glenda,Gilmore,gouldmark@example.org,(322)949-2515,Saint Vincent and the Grenadines,Arizona,South Christopher,87037,Premium,2024-12-31,2025-01-06,1
9177,Garrett,White,michael12@example.org,+1-296-972-6266x6797,Romania,Maryland,Lake Heathermouth,10949,Budget,2024-08-14,2025-07-28,0
9178,Elaine,Vargas,mejiajennifer@example.com,876.385.0404,United Kingdom,Michigan,Romeroview,87433,Budget,2024-10-06,2025-05-24,1
9179,Bruce,Gomez,kturner@example.net,910-806-7102,Timor-Leste,Wyoming,Chaseland,78034,Budget,2023-01-13,2025-10-23,1
9180,Dennis,Davis,samueldavis@example.net,(783)892-6017x7600,Saint Lucia,Alaska,New Richardland,79681,Budget,2023-08-19,2024-01-04,1
9181,Henry,Mcneil,joshua86@example.com,(992)362-8689x738,Nigeria,New Mexico,North Danny,46492,Standard,2022-10-13,2023-12-07,1
9182,Mark,Ayala,spencerrios@example.net,866.636.6322,Antigua and Barbuda,Vermont,South Angela,92852,Budget,2023-12-02,2025-09-21,1
9183,Lisa,Wright,jared06@example.com,(249)657-9712x19116,Papua New Guinea,Oregon,Jennifermouth,18299,Budget,2022-10-11,2023-12-22,1
9184,Kenneth,Jones,angelaclark@example.com,(641)560-6363,Trinidad and Tobago,California,South Jacob,18351,Standard,2022-10-18,2024-10-07,1
9185,Emily,Johnson,kfoley@example.com,001-962-983-9943x95913,Central African Republic,Nevada,Wilsontown,35281,Standard,2023-02-21,2025-10-23,0
9186,Rita,Ramos,awatson@example.net,5773605606,Christmas Island,Florida,Timothyland,65180,Premium,2023-09-13,2024-09-25,0
9187,Nicole,Meyer,russelldawn@example.com,217-693-9649,Heard Island and McDonald Islands,Mississippi,North Georgeshire,81775,Premium,2022-10-04,2025-12-20,1
9188,William,Rodriguez,shannonromero@example.net,530-625-3681,British Indian Ocean Territory (Chagos Archipelago),Rhode Island,Debrafort,89186,Premium,2024-10-22,2025-01-22,1
9189,Frank,Patterson,denisemoon@example.net,+1-467-464-2230x843,Eritrea,New Jersey,Ruizshire,30528,Budget,2023-10-29,2025-12-04,0
9190,Matthew,Gomez,millererica@example.com,416.707.8027,Albania,Idaho,Donburgh,64783,Standard,2023-02-03,2023-06-28,0
9191,Richard,Reeves,olsencheryl@example.org,001-659-608-5594,Saint Barthelemy,Delaware,West Mitchellland,37237,Standard,2024-11-14,2025-03-27,1
9192,Betty,Abbott,pamelapeterson@example.net,(653)647-2346,Eritrea,Hawaii,Nelsontown,31495,Budget,2022-06-09,2025-08-27,1
9193,Mary,Garza,thomastravis@example.com,+1-536-831-0298,Christmas Island,Oregon,East Anthony,63471,Premium,2024-02-16,2024-03-02,0
9194,Lauren,Williams,qmorgan@example.com,580.407.5187,Gabon,Virginia,West Brenda,56117,Standard,2024-09-20,2025-08-12,0
9195,Brendan,Carter,kelsey55@example.org,+1-376-856-1466,Honduras,Arkansas,Larryfort,65043,Premium,2023-12-25,2025-05-30,1
9196,Samantha,Jackson,mahoneyrichard@example.com,+1-877-450-5127,Falkland Islands (Malvinas),Vermont,Lake Cherylchester,35991,Budget,2023-10-13,2025-11-04,0
9197,Cheryl,Martin,ohunt@example.com,315-685-8042x87814,Reunion,North Carolina,East Taraville,15968,Standard,2024-10-13,2025-02-17,0
9198,Robert,Jenkins,gilbertlinda@example.org,001-870-941-5168x0109,Saint Martin,Montana,Jenningsland,95676,Standard,2022-10-17,2023-08-15,1
9199,Michelle,Patel,ucombs@example.com,001-642-662-1779x73811,French Southern Territories,Florida,New Susan,87157,Budget,2022-04-30,2025-08-06,0
9200,Mallory,Blake,ericreed@example.net,001-744-930-9553x1215,Cape Verde,Oklahoma,East Danielburgh,92877,Budget,2024-10-09,2024-11-19,0
9201,Tyler,Diaz,lisasampson@example.org,440.212.9723x3307,Czech Republic,Massachusetts,Brockhaven,79874,Budget,2022-03-02,2023-06-15,1
9202,Charles,Brown,wmcclure@example.org,001-331-883-2024x4864,Antigua and Barbuda,Wisconsin,Jodyville,32657,Premium,2025-01-09,2025-03-06,1
9203,Douglas,Mcmahon,njohnson@example.net,(656)408-0561x89851,Falkland Islands (Malvinas),Illinois,Port Donald,24274,Budget,2024-01-18,2025-10-10,1
9204,Michael,Jones,andersonelijah@example.com,(486)375-3894,Lao People's Democratic Republic,South Carolina,Shahshire,31835,Standard,2024-09-19,2025-03-13,1
9205,Karen,Farrell,brettlee@example.org,222.586.7785,Finland,California,Ryanberg,69543,Budget,2023-11-03,2023-12-13,1
